DDDS-9140-300,98,0,4,0,0,0,0,102,3.96,0,0,0,0,102,SIMONS P
,96.08%,0.00%,3.92%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,98,0,4,0,0,0,0,102,3.96,0,0,0,0,102,
,96.08%,0.00%,3.92%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-9190-300,89,0,13,0,0,0,0,102,3.872,0,0,0,0,102,PATEL P
,87.25%,0.00%,12.75%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,89,0,13,0,0,0,0,102,3.872,0,0,0,0,102,
,87.25%,0.00%,12.75%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-9230-300,32,0,52,0,17,0,1,102,3.117,0,0,0,0,102,GLICKMAN G
,31.37%,0.00%,50.98%,0.00%,16.67%,0.00%,0.98%,,,,,,,,
COURSE TOTAL:,32,0,52,0,17,0,1,102,3.117,0,0,0,0,102,
,31.37%,0.00%,50.98%,0.00%,16.67%,0.00%,0.98%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR FULL YR PROFESSIONAL 2020-2021,,,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
DEPARTMENT TOTAL:,3880,0,1991,0,253,0,45,6169,3.492,193,0,0,2,6364,
,62.90%,0.00%,32.27%,0.00%,4.10%,0.00%,0.73%,,,,,,,,
COLLEGE TOTAL:,3880,0,1991,0,253,0,45,6169,3.492,193,0,0,2,6364,
,62.90%,0.00%,32.27%,0.00%,4.10%,0.00%,0.73%,,,,,,,,
