DDDS-8304-300,99,0,0,0,0,0,0,99,4,0,0,0,0,99,NAIR M
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,99,0,0,0,0,0,0,99,4,0,0,0,0,99,
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8320-300,26,16,34,8,14,1,0,99,3.141,0,0,0,0,99,TAYLOR R
,26.26%,16.16%,34.34%,8.08%,14.14%,1.01%,0.00%,,,,,,,,
COURSE TOTAL:,26,16,34,8,14,1,0,99,3.141,0,0,0,0,99,
,26.26%,16.16%,34.34%,8.08%,14.14%,1.01%,0.00%,,,,,,,,
DDDS-8324-300,94,5,0,0,0,0,0,99,3.974,0,0,0,0,99,TAYLOR R
,94.95%,5.05%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,94,5,0,0,0,0,0,99,3.974,0,0,0,0,99,
,94.95%,5.05%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8340-300,11,22,42,10,14,0,0,99,3.03,0,0,0,0,99,MCWHORTER A
,11.11%,22.22%,42.42%,10.10%,14.14%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,11,22,42,10,14,0,0,99,3.03,0,0,0,0,99,
,11.11%,22.22%,42.42%,10.10%,14.14%,0.00%,0.00%,,,,,,,,
DDDS-8360-300,25,21,35,11,7,0,0,99,3.232,0,0,0,0,99,REGAN D
,25.25%,21.21%,35.35%,11.11%,7.07%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,25,21,35,11,7,0,0,99,3.232,0,0,0,0,99,
,25.25%,21.21%,35.35%,11.11%,7.07%,0.00%,0.00%,,,,,,,,
DDDS-8364-300,24,26,39,5,5,0,0,99,3.297,0,0,0,0,99,REGAN D
,24.24%,26.26%,39.39%,5.05%,5.05%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR FULL YR PROFESSIONAL 2018-2019,,,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
COURSE TOTAL:,24,26,39,5,5,0,0,99,3.297,0,0,0,0,99,
,24.24%,26.26%,39.39%,5.05%,5.05%,0.00%,0.00%,,,,,,,,
DDDS-8370-300,97,0,2,0,0,0,0,99,3.979,0,0,0,0,99,COBB S
,97.98%,0.00%,2.02%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,97,0,2,0,0,0,0,99,3.979,0,0,0,0,99,
,97.98%,0.00%,2.02%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8380-300,25,6,25,12,23,8,0,99,2.828,0,0,0,0,99,REUBEN J
,25.25%,6.06%,25.25%,12.12%,23.23%,8.08%,0.00%,,,,,,,,
COURSE TOTAL:,25,6,25,12,23,8,0,99,2.828,0,0,0,0,99,
,25.25%,6.06%,25.25%,12.12%,23.23%,8.08%,0.00%,,,,,,,,
DDDS-8400-300,22,16,32,22,7,0,0,99,3.121,0,0,0,0,99,ALLEN S
,22.22%,16.16%,32.32%,22.22%,7.07%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,22,16,32,22,7,0,0,99,3.121,0,0,0,0,99,
,22.22%,16.16%,32.32%,22.22%,7.07%,0.00%,0.00%,,,,,,,,
DDDS-8404-300,64,16,0,0,11,3,0,94,3.585,5,0,0,0,99,BOLOURI A
,68.09%,17.02%,0.00%,0.00%,11.70%,3.19%,0.00%,,,,,,,,
COURSE TOTAL:,64,16,0,0,11,3,0,94,3.585,5,0,0,0,99,
,68.09%,17.02%,0.00%,0.00%,11.70%,3.19%,0.00%,,,,,,,,
DDDS-8500-300,11,21,33,13,18,3,0,99,2.909,0,0,0,0,99,GROGAN D
,11.11%,21.21%,33.33%,13.13%,18.18%,3.03%,0.00%,,,,,,,,
COURSE TOTAL:,11,21,33,13,18,3,0,99,2.909,0,0,0,0,99,
,11.11%,21.21%,33.33%,13.13%,18.18%,3.03%,0.00%,,,,,,,,
DDDS-8600-300,23,15,32,16,10,3,0,99,3.065,0,0,0,0,99,ALLEN S
,23.23%,15.15%,32.32%,16.16%,10.10%,3.03%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR FULL YR PROFESSIONAL 2018-2019,,,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
COURSE TOTAL:,23,15,32,16,10,3,0,99,3.065,0,0,0,0,99,
,23.23%,15.15%,32.32%,16.16%,10.10%,3.03%,0.00%,,,,,,,,
DDDS-8610-300,42,25,22,6,3,1,1,100,3.435,0,0,0,0,100,REGAN D
,42.00%,25.00%,22.00%,6.00%,3.00%,1.00%,1.00%,,,,,,,,
COURSE TOTAL:,42,25,22,6,3,1,1,100,3.435,0,0,0,0,100,
,42.00%,25.00%,22.00%,6.00%,3.00%,1.00%,1.00%,,,,,,,,
DDDS-9040-300,88,5,7,0,1,0,2,103,3.81,0,0,0,0,103,TALEGHANI ESFAH M
,85.44%,4.85%,6.80%,0.00%,0.97%,0.00%,1.94%,,,,,,,,
COURSE TOTAL:,88,5,7,0,1,0,2,103,3.81,0,0,0,0,103,
,85.44%,4.85%,6.80%,0.00%,0.97%,0.00%,1.94%,,,,,,,,
DDDS-9044-300,50,29,21,3,0,0,0,103,3.611,0,0,0,0,103,TALEGHANI ESFAH M
,48.54%,28.16%,20.39%,2.91%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,50,29,21,3,0,0,0,103,3.611,0,0,0,0,103,
,48.54%,28.16%,20.39%,2.91%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-9070-300,47,22,25,4,4,1,0,103,3.485,0,0,0,0,103,TAYLOR R
,45.63%,21.36%,24.27%,3.88%,3.88%,0.97%,0.00%,,,,,,,,
COURSE TOTAL:,47,22,25,4,4,1,0,103,3.485,0,0,0,0,103,
,45.63%,21.36%,24.27%,3.88%,3.88%,0.97%,0.00%,,,,,,,,
DDDS-9080-300,103,0,0,0,0,0,0,103,4,0,0,0,0,103,CRANE S
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,103,0,0,0,0,0,0,103,4,0,0,0,0,103,
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-9090-300,28,25,31,11,5,2,0,102,3.254,1,0,0,0,103,MCWHORTER A
,27.45%,24.51%,30.39%,10.78%,4.90%,1.96%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR FULL YR PROFESSIONAL 2018-2019,,,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
COURSE TOTAL:,28,25,31,11,5,2,0,102,3.254,1,0,0,0,103,
,27.45%,24.51%,30.39%,10.78%,4.90%,1.96%,0.00%,,,,,,,,
DDDS-9110-300,33,14,21,7,18,10,0,103,2.985,0,0,0,0,103,REUBEN J
,32.04%,13.59%,20.39%,6.80%,17.48%,9.71%,0.00%,,,,,,,,
COURSE TOTAL:,33,14,21,7,18,10,0,103,2.985,0,0,0,0,103,
,32.04%,13.59%,20.39%,6.80%,17.48%,9.71%,0.00%,,,,,,,,
DDDS-9140-300,103,0,0,0,0,0,0,103,4,0,0,0,0,103,COBB S
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,103,0,0,0,0,0,0,103,4,0,0,0,0,103,
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-9190-300,46,20,30,3,3,0,0,102,3.504,1,0,0,0,103,PATEL P
,45.10%,19.61%,29.41%,2.94%,2.94%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,46,20,30,3,3,0,0,102,3.504,1,0,0,0,103,
,45.10%,19.61%,29.41%,2.94%,2.94%,0.00%,0.00%,,,,,,,,
DDDS-9200-300,90,10,3,0,0,0,0,103,3.922,0,0,0,0,103,LILLARD M
,87.38%,9.71%,2.91%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,90,10,3,0,0,0,0,103,3.922,0,0,0,0,103,
,87.38%,9.71%,2.91%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-9230-301,103,0,0,0,0,0,0,103,4,0,0,0,0,103,AUGSBURGER R
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,103,0,0,0,0,0,0,103,4,0,0,0,0,103,
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,GRADE DISTRIBUTION REPORT FOR FULL YR PROFESSIONAL 2018-2019,,,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
DEPARTMENT TOTAL:,3967,1332,1852,573,588,112,33,8457,3.362,20,0,0,0,8477,
,46.91%,15.75%,21.90%,6.78%,6.95%,1.32%,0.39%,,,,,,,,
COLLEGE TOTAL:,3967,1332,1852,573,588,112,33,8457,3.362,20,0,0,0,8477,
,46.91%,15.75%,21.90%,6.78%,6.95%,1.32%,0.39%,,,,,,,,
