,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,104,0,0,0,0,0,0,104,4,0,0,0,0,104,
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8320-300,15,22,39,14,14,1,0,105,3.028,0,0,0,0,105,TAYLOR R
,14.29%,20.95%,37.14%,13.33%,13.33%,0.95%,0.00%,,,,,,,,
COURSE TOTAL:,15,22,39,14,14,1,0,105,3.028,0,0,0,0,105,
,14.29%,20.95%,37.14%,13.33%,13.33%,0.95%,0.00%,,,,,,,,
DDDS-8324-300,102,2,0,0,0,0,0,104,3.99,0,0,0,0,104,TAYLOR R
,98.08%,1.92%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,102,2,0,0,0,0,0,104,3.99,0,0,0,0,104,
,98.08%,1.92%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8340-300,6,34,52,8,2,2,0,104,3.125,0,0,0,0,104,MCWHORTER A
,5.77%,32.69%,50.00%,7.69%,1.92%,1.92%,0.00%,,,,,,,,
COURSE TOTAL:,6,34,52,8,2,2,0,104,3.125,0,0,0,0,104,
,5.77%,32.69%,50.00%,7.69%,1.92%,1.92%,0.00%,,,,,,,,
DDDS-8360-300,36,29,31,5,2,1,0,104,3.423,0,0,0,0,104,REGAN D
,34.62%,27.88%,29.81%,4.81%,1.92%,0.96%,0.00%,,,,,,,,
COURSE TOTAL:,36,29,31,5,2,1,0,104,3.423,0,0,0,0,104,
,34.62%,27.88%,29.81%,4.81%,1.92%,0.96%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2018,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
DDDS-8364-300,35,34,30,3,1,0,1,104,3.447,0,0,0,0,104,REGAN D
,33.65%,32.69%,28.85%,2.88%,0.96%,0.00%,0.96%,,,,,,,,
COURSE TOTAL:,35,34,30,3,1,0,1,104,3.447,0,0,0,0,104,
,33.65%,32.69%,28.85%,2.88%,0.96%,0.00%,0.96%,,,,,,,,
DDDS-8370-300,105,0,0,0,0,0,0,105,4,0,0,0,0,105,COBB S
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,105,0,0,0,0,0,0,105,4,0,0,0,0,105,
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8380-300,27,10,30,11,20,5,2,105,2.909,0,0,0,0,105,REUBEN J
,25.71%,9.52%,28.57%,10.48%,19.05%,4.76%,1.90%,,,,,,,,
COURSE TOTAL:,27,10,30,11,20,5,2,105,2.909,0,0,0,0,105,
,25.71%,9.52%,28.57%,10.48%,19.05%,4.76%,1.90%,,,,,,,,
DDDS-8400-300,17,16,37,14,18,3,0,105,2.942,0,0,0,0,105,ALLEN S
,16.19%,15.24%,35.24%,13.33%,17.14%,2.86%,0.00%,,,,,,,,
COURSE TOTAL:,17,16,37,14,18,3,0,105,2.942,0,0,0,0,105,
,16.19%,15.24%,35.24%,13.33%,17.14%,2.86%,0.00%,,,,,,,,
DDDS-8404-300,75,15,0,0,8,1,1,100,3.695,4,0,0,0,104,BOLOURI A
,75.00%,15.00%,0.00%,0.00%,8.00%,1.00%,1.00%,,,,,,,,
COURSE TOTAL:,75,15,0,0,8,1,1,100,3.695,4,0,0,0,104,
,75.00%,15.00%,0.00%,0.00%,8.00%,1.00%,1.00%,,,,,,,,
DDDS-8500-300,8,12,45,15,17,8,0,105,2.747,0,0,0,0,105,GROGAN D
,7.62%,11.43%,42.86%,14.29%,16.19%,7.62%,0.00%,,,,,,,,
COURSE TOTAL:,8,12,45,15,17,8,0,105,2.747,0,0,0,0,105,
,7.62%,11.43%,42.86%,14.29%,16.19%,7.62%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2018,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
DDDS-8600-300,26,25,33,12,7,1,0,104,3.225,0,0,0,0,104,ALLEN S
,25.00%,24.04%,31.73%,11.54%,6.73%,0.96%,0.00%,,,,,,,,
COURSE TOTAL:,26,25,33,12,7,1,0,104,3.225,0,0,0,0,104,
,25.00%,24.04%,31.73%,11.54%,6.73%,0.96%,0.00%,,,,,,,,
DDDS-8610-300,30,26,34,6,6,2,1,105,3.257,0,0,0,0,105,REGAN D
,28.57%,24.76%,32.38%,5.71%,5.71%,1.90%,0.95%,,,,,,,,
COURSE TOTAL:,30,26,34,6,6,2,1,105,3.257,0,0,0,0,105,
,28.57%,24.76%,32.38%,5.71%,5.71%,1.90%,0.95%,,,,,,,,
DDDS-9040-300,69,2,36,0,0,0,2,109,3.587,0,0,0,0,109,TALEGHANI ESFAH M
,63.30%,1.83%,33.03%,0.00%,0.00%,0.00%,1.83%,,,,,,,,
COURSE TOTAL:,69,2,36,0,0,0,2,109,3.587,0,0,0,0,109,
,63.30%,1.83%,33.03%,0.00%,0.00%,0.00%,1.83%,,,,,,,,
DDDS-9044-300,38,33,32,3,1,1,0,108,3.462,0,0,0,0,108,TALEGHANI ESFAH M
,35.19%,30.56%,29.63%,2.78%,0.93%,0.93%,0.00%,,,,,,,,
COURSE TOTAL:,38,33,32,3,1,1,0,108,3.462,0,0,0,0,108,
,35.19%,30.56%,29.63%,2.78%,0.93%,0.93%,0.00%,,,,,,,,
DDDS-9070-300,32,17,38,11,10,2,0,110,3.19,0,0,0,0,110,TAYLOR R
,29.09%,15.45%,34.55%,10.00%,9.09%,1.82%,0.00%,,,,,,,,
COURSE TOTAL:,32,17,38,11,10,2,0,110,3.19,0,0,0,0,110,
,29.09%,15.45%,34.55%,10.00%,9.09%,1.82%,0.00%,,,,,,,,
DDDS-9080-300,101,0,6,0,1,0,0,108,3.925,0,0,0,0,108,CRANE S
,93.52%,0.00%,5.56%,0.00%,0.93%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,101,0,6,0,1,0,0,108,3.925,0,0,0,0,108,
,93.52%,0.00%,5.56%,0.00%,0.93%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2018,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
DDDS-9090-300,31,18,31,9,11,6,0,106,3.117,4,0,0,0,110,MCWHORTER A
,29.25%,16.98%,29.25%,8.49%,10.38%,5.66%,0.00%,,,,,,,,
COURSE TOTAL:,31,18,31,9,11,6,0,106,3.117,4,0,0,0,110,
,29.25%,16.98%,29.25%,8.49%,10.38%,5.66%,0.00%,,,,,,,,
DDDS-9110-300,26,19,27,6,13,18,1,110,2.822,0,0,0,0,110,REUBEN J
,23.64%,17.27%,24.55%,5.45%,11.82%,16.36%,0.91%,,,,,,,,
COURSE TOTAL:,26,19,27,6,13,18,1,110,2.822,0,0,0,0,110,
,23.64%,17.27%,24.55%,5.45%,11.82%,16.36%,0.91%,,,,,,,,
DDDS-9140-300,110,0,0,0,0,0,0,110,4,0,0,0,0,110,COBB S
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,110,0,0,0,0,0,0,110,4,0,0,0,0,110,
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-9190-300,39,24,37,5,5,0,0,110,3.395,0,0,0,0,110,NAIDU A
,35.45%,21.82%,33.64%,4.55%,4.55%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,39,24,37,5,5,0,0,110,3.395,0,0,0,0,110,
,35.45%,21.82%,33.64%,4.55%,4.55%,0.00%,0.00%,,,,,,,,
DDDS-9200-300,98,10,1,0,0,0,0,109,3.944,0,0,0,0,109,LILLARD M
,89.91%,9.17%,0.92%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,98,10,1,0,0,0,0,109,3.944,0,0,0,0,109,
,89.91%,9.17%,0.92%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-9230-300,9,20,30,16,33,0,0,108,2.796,1,0,0,0,109,GLICKMAN G
,8.33%,18.52%,27.78%,14.81%,30.56%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,9,20,30,16,33,0,0,108,2.796,1,0,0,0,109,
,8.33%,18.52%,27.78%,14.81%,30.56%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2018,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
DEPARTMENT TOTAL:,3759,1356,2123,600,610,102,27,8577,3.331,30,0,0,0,8607,
,43.83%,15.81%,24.75%,7.00%,7.11%,1.19%,0.31%,,,,,,,,
COLLEGE TOTAL:,3759,1356,2123,600,610,102,27,8577,3.331,30,0,0,0,8607,
,43.83%,15.81%,24.75%,7.00%,7.11%,1.19%,0.31%,,,,,,,,
