,78.70%,21.30%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,85,23,0,0,0,0,0,108,3.893,0,0,0,0,108,
,78.70%,21.30%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8320-300,49,16,31,9,3,0,0,108,3.458,0,0,0,0,108,TAYLOR R
,45.37%,14.81%,28.70%,8.33%,2.78%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,49,16,31,9,3,0,0,108,3.458,0,0,0,0,108,
,45.37%,14.81%,28.70%,8.33%,2.78%,0.00%,0.00%,,,,,,,,
DDDS-8324-300,104,4,0,0,0,0,0,108,3.981,0,0,0,0,108,TAYLOR R
,96.30%,3.70%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,104,4,0,0,0,0,0,108,3.981,0,0,0,0,108,
,96.30%,3.70%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8340-300,7,38,51,7,5,0,0,108,3.162,0,0,0,0,108,MCWHORTER A
,6.48%,35.19%,47.22%,6.48%,4.63%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,7,38,51,7,5,0,0,108,3.162,0,0,0,0,108,
,6.48%,35.19%,47.22%,6.48%,4.63%,0.00%,0.00%,,,,,,,,
DDDS-8360-300,26,35,42,4,0,1,0,108,3.365,0,0,0,0,108,REGAN D
,24.07%,32.41%,38.89%,3.70%,0.00%,0.93%,0.00%,,,,,,,,
COURSE TOTAL:,26,35,42,4,0,1,0,108,3.365,0,0,0,0,108,
,24.07%,32.41%,38.89%,3.70%,0.00%,0.93%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2017,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
DDDS-8364-300,67,25,13,2,1,0,0,108,3.717,0,0,0,0,108,REGAN D
,62.04%,23.15%,12.04%,1.85%,0.93%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,67,25,13,2,1,0,0,108,3.717,0,0,0,0,108,
,62.04%,23.15%,12.04%,1.85%,0.93%,0.00%,0.00%,,,,,,,,
DDDS-8370-300,108,0,0,0,0,0,0,108,4,0,0,0,0,108,COBB S
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,108,0,0,0,0,0,0,108,4,0,0,0,0,108,
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-8380-300,78,12,14,1,0,2,1,108,3.708,0,0,0,0,108,OPPERMAN L
,72.22%,11.11%,12.96%,0.93%,0.00%,1.85%,0.93%,,,,,,,,
COURSE TOTAL:,78,12,14,1,0,2,1,108,3.708,0,0,0,0,108,
,72.22%,11.11%,12.96%,0.93%,0.00%,1.85%,0.93%,,,,,,,,
DDDS-8400-300,38,26,33,7,4,0,0,108,3.402,0,0,0,0,108,ALLEN S
,35.19%,24.07%,30.56%,6.48%,3.70%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,38,26,33,7,4,0,0,108,3.402,0,0,0,0,108,
,35.19%,24.07%,30.56%,6.48%,3.70%,0.00%,0.00%,,,,,,,,
DDDS-8404-300,68,16,0,0,15,5,4,108,3.361,0,0,0,0,108,BOLOURI A
,62.96%,14.81%,0.00%,0.00%,13.89%,4.63%,3.70%,,,,,,,,
DDDS-8404-301,0,0,0,0,6,0,0,6,2,0,0,0,0,6,BOLOURI A
,0.00%,0.00%,0.00%,0.00%,100,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,68,16,0,0,21,5,4,114,3.289,0,0,0,0,114,
,59.65%,14.04%,0.00%,0.00%,18.42%,4.39%,3.51%,,,,,,,,
DDDS-8500-300,8,13,47,13,22,4,1,108,2.768,0,0,0,0,108,GROGAN D
,7.41%,12.04%,43.52%,12.04%,20.37%,3.70%,0.93%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2017,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
COURSE TOTAL:,8,13,47,13,22,4,1,108,2.768,0,0,0,0,108,
,7.41%,12.04%,43.52%,12.04%,20.37%,3.70%,0.93%,,,,,,,,
DDDS-8600-300,34,31,25,7,10,1,0,108,3.314,0,0,0,0,108,ALLEN S
,31.48%,28.70%,23.15%,6.48%,9.26%,0.93%,0.00%,,,,,,,,
COURSE TOTAL:,34,31,25,7,10,1,0,108,3.314,0,0,0,0,108,
,31.48%,28.70%,23.15%,6.48%,9.26%,0.93%,0.00%,,,,,,,,
DDDS-8610-300,68,14,23,1,1,0,0,107,3.686,1,0,0,0,108,REGAN D
,63.55%,13.08%,21.50%,0.93%,0.93%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,68,14,23,1,1,0,0,107,3.686,1,0,0,0,108,
,63.55%,13.08%,21.50%,0.93%,0.93%,0.00%,0.00%,,,,,,,,
DDDS-9040-300,54,0,35,0,11,0,4,104,3.298,0,0,0,0,104,TALEGHANI ESFAH M
,51.92%,0.00%,33.65%,0.00%,10.58%,0.00%,3.85%,,,,,,,,
COURSE TOTAL:,54,0,35,0,11,0,4,104,3.298,0,0,0,0,104,
,51.92%,0.00%,33.65%,0.00%,10.58%,0.00%,3.85%,,,,,,,,
DDDS-9044-300,38,28,30,1,2,0,1,100,3.465,4,0,0,0,104,TALEGHANI ESFAH M
,38.00%,28.00%,30.00%,1.00%,2.00%,0.00%,1.00%,,,,,,,,
COURSE TOTAL:,38,28,30,1,2,0,1,100,3.465,4,0,0,0,104,
,38.00%,28.00%,30.00%,1.00%,2.00%,0.00%,1.00%,,,,,,,,
DDDS-9070-300,31,14,35,11,10,3,0,104,3.158,0,0,0,0,104,TAYLOR R
,29.81%,13.46%,33.65%,10.58%,9.62%,2.88%,0.00%,,,,,,,,
COURSE TOTAL:,31,14,35,11,10,3,0,104,3.158,0,0,0,0,104,
,29.81%,13.46%,33.65%,10.58%,9.62%,2.88%,0.00%,,,,,,,,
DDDS-9080-300,99,0,4,0,1,0,0,104,3.942,0,0,0,0,104,CRANE S
,95.19%,0.00%,3.85%,0.00%,0.96%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2017,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
COURSE TOTAL:,99,0,4,0,1,0,0,104,3.942,0,0,0,0,104,
,95.19%,0.00%,3.85%,0.00%,0.96%,0.00%,0.00%,,,,,,,,
DDDS-9090-300,26,27,34,11,3,1,0,102,3.284,2,0,0,0,104,MCWHORTER A
,25.49%,26.47%,33.33%,10.78%,2.94%,0.98%,0.00%,,,,,,,,
COURSE TOTAL:,26,27,34,11,3,1,0,102,3.284,2,0,0,0,104,
,25.49%,26.47%,33.33%,10.78%,2.94%,0.98%,0.00%,,,,,,,,
DDDS-9110-300,73,11,14,1,4,0,0,103,3.718,0,0,0,0,103,OPPERMAN L
,70.87%,10.68%,13.59%,0.97%,3.88%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,73,11,14,1,4,0,0,103,3.718,0,0,0,0,103,
,70.87%,10.68%,13.59%,0.97%,3.88%,0.00%,0.00%,,,,,,,,
DDDS-9140-300,104,0,0,0,0,0,0,104,4,0,0,0,0,104,COBB S
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,104,0,0,0,0,0,0,104,4,0,0,0,0,104,
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-9190-300,26,23,38,13,4,0,0,104,3.259,0,0,0,0,104,NAIDU A
,25.00%,22.12%,36.54%,12.50%,3.85%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,26,23,38,13,4,0,0,104,3.259,0,0,0,0,104,
,25.00%,22.12%,36.54%,12.50%,3.85%,0.00%,0.00%,,,,,,,,
DDDS-9200-300,93,9,2,0,0,0,0,104,3.937,0,0,0,0,104,LILLARD M
,89.42%,8.65%,1.92%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,93,9,2,0,0,0,0,104,3.937,0,0,0,0,104,
,89.42%,8.65%,1.92%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-9230-300,12,16,22,16,38,0,0,104,2.75,0,0,0,0,104,GLICKMAN G
,11.54%,15.38%,21.15%,15.38%,36.54%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2017,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
COURSE TOTAL:,12,16,22,16,38,0,0,104,2.75,0,0,0,0,104,
,11.54%,15.38%,21.15%,15.38%,36.54%,0.00%,0.00%,,,,,,,,
DEPARTMENT TOTAL:,4113,1441,2017,495,543,104,42,8755,3.365,15,0,0,1,8771,
,46.98%,16.46%,23.04%,5.65%,6.20%,1.19%,0.48%,,,,,,,,
COLLEGE TOTAL:,4113,1441,2017,495,543,104,42,8755,3.365,15,0,0,1,8771,
,46.98%,16.46%,23.04%,5.65%,6.20%,1.19%,0.48%,,,,,,,,
