,83.84%,0.00%,16.16%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,83,0,16,0,0,0,0,99,3.838,0,0,0,0,99,
,83.84%,0.00%,16.16%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-9200-300,99,0,0,0,0,0,0,99,4,0,0,0,0,99,LILLARD M
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,99,0,0,0,0,0,0,99,4,0,0,0,0,99,
,100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,
DDDS-9230-300,28,0,47,0,24,0,0,99,3.04,0,0,0,0,99,GLICKMAN G
,28.28%,0.00%,47.47%,0.00%,24.24%,0.00%,0.00%,,,,,,,,
COURSE TOTAL:,28,0,47,0,24,0,0,99,3.04,0,0,0,0,99,
,28.28%,0.00%,47.47%,0.00%,24.24%,0.00%,0.00%,,,,,,,,
,,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2020,,,,,,,,,,
,,,,,,Professional Dentistry,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,,,,,,,,,,
,,,,,,,,TOTAL,,,,,,,
SECTION,A,B+,B,C+,C,D,F,A - F,GPA,I,S,U,X,TOTAL,INSTRUCTOR
------------,-----,-----,-----,-----,-----,-----,-----,------,-----,---,---,---,---,------,------------
DEPARTMENT TOTAL:,3899,0,1936,0,434,0,39,6308,3.476,256,0,0,2,6566,
,61.81%,0.00%,30.69%,0.00%,6.88%,0.00%,0.62%,,,,,,,,
COLLEGE TOTAL:,3899,0,1936,0,434,0,39,6308,3.476,256,0,0,2,6566,
,61.81%,0.00%,30.69%,0.00%,6.88%,0.00%,0.62%,,,,,,,,
